사업명,기준년월,시도,수급권자수,수급가구수
기초생계급여,2022-09,광주광역시,56691,41487
기초생계급여,2022-09,대전광역시,49307,37843
기초생계급여,2022-09,울산광역시,22406,18312
기초생계급여,2022-09,세종특별자치시,4286,3352
기초생계급여,2022-09,경기도,250780,202883
기초생계급여,2022-09,강원도,54876,44614
기초생계급여,2022-09,충청북도,50574,40956
기초생계급여,2022-09,충청남도,59586,48233
기초생계급여,2022-09,전라북도,84787,64743
기초생계급여,2022-09,전라남도,70349,56420
기초생계급여,2022-09,경상북도,99208,80598
기초생계급여,2022-09,경상남도,102661,82715
기초생계급여,2022-09,제주특별자치도,20755,15719
기초생계급여,2022-10,서울특별시,268042,213548
기초생계급여,2022-10,부산광역시,153737,120992
기초생계급여,2022-10,대구광역시,98292,76114
기초생계급여,2022-10,인천광역시,102743,78273
기초생계급여,2022-10,광주광역시,57027,41739
기초생계급여,2022-10,대전광역시,49547,38010
기초생계급여,2022-10,울산광역시,22646,18505
기초생계급여,2022-10,세종특별자치시,4300,3371
기초생계급여,2022-10,경기도,252446,204281
기초생계급여,2022-10,강원도,55246,44925
기초생계급여,2022-10,충청북도,50848,41162
기초생계급여,2022-10,충청남도,60047,48596
기초생계급여,2022-10,전라북도,85163,65028
기초생계급여,2022-10,전라남도,70695,56700
기초생계급여,2022-10,경상북도,99895,81142
기초생계급여,2022-10,경상남도,103550,83353
기초생계급여,2022-10,제주특별자치도,20850,15793
기초생계급여,2022-11,서울특별시,268875,214484
기초생계급여,2022-11,부산광역시,154542,121690
기초생계급여,2022-11,대구광역시,98693,76494
기초생계급여,2022-11,인천광역시,103329,78769
기초생계급여,2022-11,광주광역시,57309,41963
기초생계급여,2022-11,대전광역시,49693,38164
기초생계급여,2022-11,울산광역시,22706,18582
기초생계급여,2022-11,세종특별자치시,4318,3381
기초생계급여,2022-11,경기도,253854,205451
기초생계급여,2022-11,강원도,55391,45060
기초생계급여,2022-11,충청북도,50898,41235
기초생계급여,2022-11,충청남도,60177,48775
기초생계급여,2022-11,전라북도,85146,65061
기초생계급여,2022-11,전라남도,70847,56861
기초생계급여,2022-11,경상북도,100083,81367
기초생계급여,2022-11,경상남도,104149,83926
기초생계급여,2022-11,제주특별자치도,20879,15838
기초생계급여,2022-12,서울특별시,269664,215316
기초생계급여,2022-12,부산광역시,155058,122203
기초생계급여,2022-12,대구광역시,98903,76739
기초생계급여,2022-12,인천광역시,103879,79234
기초생계급여,2022-12,광주광역시,57493,42106
기초생계급여,2022-12,대전광역시,49833,38294
기초생계급여,2022-12,울산광역시,22810,18696
기초생계급여,2022-12,세종특별자치시,4330,3397
기초생계급여,2022-12,경기도,255290,206760
기초생계급여,2022-12,강원도,55519,45201
기초생계급여,2022-12,충청북도,51052,41368
기초생계급여,2022-12,충청남도,60394,48987
기초생계급여,2022-12,전라북도,85369,65254
기초생계급여,2022-12,전라남도,71024,57042
기초생계급여,2022-12,경상북도,100408,81686
기초생계급여,2022-12,경상남도,104634,84386
기초생계급여,2022-12,제주특별자치도,20910,15880
기초의료급여,2022-01,서울특별시,247491,192661
기초의료급여,2022-01,부산광역시,139741,108299
기초의료급여,2022-01,대구광역시,92333,70006
기초의료급여,2022-01,인천광역시,95760,70896
기초의료급여,2022-01,광주광역시,55216,38955
기초의료급여,2022-01,대전광역시,47014,35258
기초의료급여,2022-01,울산광역시,20829,16732
기초의료급여,2022-01,세종특별자치시,4017,3099
기초의료급여,2022-01,경기도,235681,185436
기초의료급여,2022-01,강원도,52322,41304
기초의료급여,2022-01,충청북도,45320,35846
기초의료급여,2022-01,충청남도,53119,41938
기초의료급여,2022-01,전라북도,78703,58059
기초의료급여,2022-01,전라남도,62112,48229
기초의료급여,2022-01,경상북도,89826,71108
기초의료급여,2022-01,경상남도,92526,73208
기초의료급여,2022-01,제주특별자치도,19777,14727
기초의료급여,2022-02,서울특별시,247713,193089
기초의료급여,2022-02,부산광역시,139934,108559
기초의료급여,2022-02,대구광역시,92338,70126
기초의료급여,2022-02,인천광역시,95902,71093
기초의료급여,2022-02,광주광역시,55232,39049
기초의료급여,2022-02,대전광역시,47038,35320
기초의료급여,2022-02,울산광역시,20908,16818
기초의료급여,2022-02,세종특별자치시,4030,3106
기초의료급여,2022-02,경기도,236109,185926
기초의료급여,2022-02,강원도,52331,41336
기초의료급여,2022-02,충청북도,45383,35897
기초의료급여,2022-02,충청남도,53193,42043
기초의료급여,2022-02,전라북도,78744,58158
기초의료급여,2022-02,전라남도,62113,48299
기초의료급여,2022-02,경상북도,89956,71267
기초의료급여,2022-02,경상남도,92665,73424
기초의료급여,2022-02,제주특별자치도,19836,14800
기초의료급여,2022-03,서울특별시,247606,193349
기초의료급여,2022-03,부산광역시,139850,108707
기초의료급여,2022-03,대구광역시,92165,70138
기초의료급여,2022-03,인천광역시,96098,71387
기초의료급여,2022-03,광주광역시,55245,39139
기초의료급여,2022-03,대전광역시,47097,35449
기초의료급여,2022-03,울산광역시,20991,16913
기초의료급여,2022-03,세종특별자치시,4029,3107
기초의료급여,2022-03,경기도,236554,186447
기초의료급여,2022-03,강원도,52267,41309
기초의료급여,2022-03,충청북도,45286,35868
기초의료급여,2022-03,충청남도,53320,42183
기초의료급여,2022-03,전라북도,78642,58201
기초의료급여,2022-03,전라남도,62050,48337
기초의료급여,2022-03,경상북도,89912,71314
기초의료급여,2022-03,경상남도,92892,73676
